Wall time,Step,Value
1704293534.934895,25544,30.666866302490234
1704294105.570638,25846,28.80234146118164
1704294648.070534,26164,30.66480255126953
1704295156.173774,26464,33.09159851074219
1704295676.117387,26745,31.84712028503418
1704296207.950437,27033,32.62804412841797
1704296747.991076,27329,30.501678466796875
1704297276.12408,27628,29.714487075805664
1704297792.684064,27920,30.946975708007812
1704298321.498439,28208,30.395631790161133
1704298885.526655,28501,30.547592163085938
1704299429.213052,28814,29.17057228088379
1704299944.196692,29117,31.17517852783203
1704300506.599143,29403,27.395793914794922
1704301056.906759,29714,30.55404281616211
1704301606.745338,30021,32.630252838134766
1704302162.97207,30327,31.154756546020508
1704302716.040007,30629,31.84918785095215
1704303288.093677,30921,29.61981201171875
1704303889.718212,31224,31.657564163208008
1704304425.372548,31542,31.208789825439453
1704304993.457546,31825,32.02051544189453
1704305579.663674,32122,32.438480377197266
1704306097.419978,32432,31.789596557617188
1704306681.013882,32707,30.270498275756836
1704307275.174724,33014,28.618122100830078
1704307845.18328,33325,30.928199768066406
1704308452.156064,33625,29.8559513092041
1704308998.429611,33946,31.068126678466797
1704309595.661914,34228,30.675683975219727
1704310161.368562,34543,31.75133514404297
1704310761.162749,34833,32.748477935791016
1704311330.467554,35149,32.2335205078125
1704311880.186261,35438,32.05031204223633
1704312417.774341,35738,31.996721267700195
1704312934.660447,36036,31.271068572998047
1704313477.356694,36322,30.339580535888672
1704314011.131227,36624,30.18235969543457
1704314579.733207,36919,30.99712562561035
1704315110.248286,37234,32.113346099853516
1704315671.543142,37526,30.416276931762695
1704316198.16764,37836,30.73021697998047
1704316701.580748,38128,32.40317153930664
1704317223.687938,38407,31.6037654876709
1704317780.361081,38695,29.598636627197266
1704318312.800914,39003,33.071983337402344
1704318829.427494,39297,31.698671340942383
1704319395.924727,39585,28.892709732055664
1704319935.938557,39898,31.473722457885742
1704323008.667602,40001,31.79645347595215
1704323649.472916,40295,29.560440063476562
1704324262.934735,40624,30.094310760498047
1704324818.963722,40933,30.825397491455078
1704325366.136834,41221,31.875720977783203
1704325934.697049,41502,33.008853912353516
1704326506.111726,41788,31.7672119140625
1704327106.052905,42090,31.492433547973633
1704327654.099677,42399,31.244529724121094
1704328232.058658,42686,28.095975875854492
1704328870.527475,43001,32.47453308105469
1704329399.516741,43297,32.560020446777344
1704329931.320018,43576,31.433652877807617
1704330477.271427,43866,31.0737361907959
1704331049.77497,44165,30.940710067749023
1704332000.997479,44476,32.05921173095703
1704332601.798827,44820,32.47600173950195
1704333143.574321,45116,32.07594299316406
1704333672.292897,45410,31.938234329223633
1704334178.612839,45700,31.339435577392578
1704334725.352126,45980,31.36489486694336
1704335268.243145,46284,33.799705505371094
1704335842.144566,46586,29.48770523071289
1704336376.777159,46890,31.13466453552246
1704336889.745396,47183,31.66791343688965
1704337382.475455,47467,32.12626266479492
1704337933.811982,47740,30.70977783203125
1704338505.162525,48040,32.0433235168457
1704339055.736005,48335,31.90192985534668
1704339615.02788,48625,32.281639099121094
1704340116.976497,48916,33.1003303527832
1704340654.969458,49193,30.990135192871094
1704341222.146642,49474,32.3217887878418
1704341747.901514,49774,32.703956604003906
1704342284.678674,50062,32.78145217895508
1704342810.347451,50358,32.65522003173828
1704343314.007893,50650,31.900592803955078
1704343813.274694,50932,30.691143035888672
1704344337.918412,51211,32.176021575927734
1704344887.409982,51505,31.703794479370117
1704345407.416558,51810,30.54952049255371
1704345921.987155,52102,31.366910934448242
1704346427.977257,52389,33.04166793823242
1704346927.580809,52671,31.620830535888672
1704347460.746066,52950,31.611295700073242
1704347985.23965,53243,33.39152145385742
1704348646.531917,53524,30.76077651977539
1704349181.006285,53847,32.936100006103516
1704349730.418747,54132,30.75360679626465
1704350292.916005,54429,30.481252670288086
1704350985.461889,54733,30.443864822387695
1704351582.728955,55054,30.449174880981445
1704352108.400036,55350,31.918975830078125
1704352637.787309,55633,31.879154205322266
1704353165.442837,55923,30.884862899780273
1704353699.048487,56214,31.495330810546875
1704354226.698887,56509,31.833911895751953
1704354735.475086,56801,31.561824798583984
1704355270.278487,57077,32.227210998535156
1704355807.850932,57364,32.658443450927734
1704356341.958285,57654,32.06380081176758
1704356861.878533,57948,31.206674575805664
1704357383.023163,58234,31.698413848876953
1704357927.343766,58520,30.824636459350586
1704358477.963944,58814,32.2835578918457
1704358997.567992,59110,30.967500686645508
1704359502.052646,59386,31.889598846435547
1704360023.275336,59665,30.864856719970703
1704360512.608416,59955,31.14840316772461
1704361030.565972,60228,30.098148345947266
1704361576.977784,60518,30.47183609008789
1704362093.495674,60823,32.74611282348633
1704362625.4852,61111,30.125043869018555
1704363137.660113,61407,32.20433807373047
1704363680.336639,61692,31.84952163696289
1704364176.895736,61996,31.7017765045166
1704364695.787367,62272,31.45389747619629
1704365220.185913,62561,31.703737258911133
1704365746.61085,62854,31.586801528930664
1704366304.847487,63130,32.66029357910156
1704366879.435588,63430,29.840612411499023
1704367407.588799,63730,32.685585021972656
1704367985.196981,64008,32.002784729003906
1704368506.323536,64313,30.864086151123047
1704369021.916879,64602,31.956531524658203
1704369577.601916,64877,32.35371398925781
1704370075.348733,65170,33.22797393798828
1704370561.72572,65445,31.380725860595703
1704371097.574759,65714,28.89141845703125
1704371616.356973,66013,30.612281799316406
1704372133.66326,66304,30.38057518005371
1704372656.876556,66593,30.59667205810547
1704373186.721357,66885,30.29222297668457
1704373714.568749,67184,32.42308044433594
1704374226.780144,67477,32.104244232177734
1704374746.225059,67759,31.996814727783203
1704375270.729616,68047,33.439659118652344
1704375788.471019,68335,33.34561538696289
1704376302.846748,68624,32.3519287109375
1704376831.895259,68911,31.251707077026367
1704377361.32391,69206,32.274658203125
1704377873.10494,69501,32.93246841430664
1704378419.47465,69787,30.650634765625
1704378933.331119,70093,32.20548629760742
1704379422.283531,70380,32.0411376953125
1704379941.519055,70652,31.2880802154541
1704380429.722883,70942,32.80519485473633
1704380940.012453,71215,32.929508209228516
1704381421.585692,71499,32.363372802734375
1704381930.728441,71767,31.19715690612793
1704382454.467875,72052,31.991636276245117
1704382956.389294,72345,33.005706787109375
1704383441.575093,72627,33.67885971069336
1704383985.706958,72898,30.101444244384766
1704384497.881116,73204,30.5910587310791
1704384999.682801,73492,32.746891021728516
1704385515.908249,73773,32.0523567199707
1704386011.218903,74062,32.26704788208008
1704386511.487346,74340,32.53413772583008
1704387026.723916,74620,30.060693740844727
1704387563.189206,74910,30.894071578979492
1704388090.010864,75212,33.41543960571289
1704388624.230402,75507,32.34890365600586
1704389156.502535,75807,31.219772338867188
1704389685.62513,76105,31.491838455200195
1704390194.278424,76400,31.764095306396484
1704390781.618958,76687,30.84147071838379
1704391308.05638,77015,32.618282318115234
1704391828.960472,77312,32.43558883666992
1704392323.144812,77603,31.916383743286133
1704392843.046655,77880,31.121957778930664
1704393343.420024,78172,32.296226501464844
1704393834.646333,78452,32.98160171508789
1704394344.63431,78726,33.20427322387695
1704394881.981556,79013,31.687721252441406
1704395377.006511,79313,31.998502731323242
1704395899.051673,79591,32.09885787963867
1704396437.373139,79882,30.539657592773438
1704396914.057733,80185,32.753726959228516
1704397436.395393,80452,31.53993797302246
1704397946.688971,80745,32.23689270019531
1704398459.494836,81031,33.04349899291992
1704398967.590678,81317,32.17047119140625
1704399468.246032,81602,32.615631103515625
1704399979.130274,81883,33.75275802612305
1704400508.548197,82169,31.876632690429688
1704401029.990684,82466,31.620664596557617
1704401557.609893,82759,32.760704040527344
1704402059.503185,83054,33.17144775390625
1704402572.319386,83335,32.717247009277344
1704403082.052757,83623,32.90958786010742
1704403571.478343,83910,32.748435974121094
1704404102.954435,84185,31.09341049194336
1704404619.631721,84482,31.129627227783203
1704405128.136819,84772,31.59708023071289
1704405640.350844,85057,33.52859878540039
1704406157.894999,85345,32.40507507324219
1704406656.518349,85633,32.0318603515625
1704407189.717578,85912,31.995853424072266
1704407772.926726,86210,29.848695755004883
1704408328.979284,86517,30.78599739074707
1704408833.914345,86810,32.88856506347656
1704409505.883474,87088,33.17073059082031
1704410100.443256,87405,33.81584930419922
1704410615.731206,87705,33.557987213134766
1704411171.2911,87982,32.98204803466797
1704411729.027143,88267,32.60275650024414
1704412308.668356,88567,31.81493377685547
1704412866.165134,88870,32.3594970703125
1704413374.687805,89171,32.91184997558594
1704413894.72269,89450,30.89413070678711
1704414413.51041,89735,33.035945892333984
1704414914.4953,90017,33.27649688720703
1704415451.994397,90292,32.55702209472656
1704415983.641715,90582,32.09201431274414
1704416555.84484,90872,32.19453430175781
1704417085.147746,91159,32.80867385864258
1704417595.624887,91439,32.68092346191406
1704418164.622544,91717,30.989723205566406
1704418706.296398,92012,31.725421905517578
1704419225.959066,92308,31.87358856201172
1704419772.659974,92590,32.06435775756836
1704420344.963725,92890,33.293548583984375
1704421016.551323,93174,32.61088562011719
1704421542.907825,93486,32.85178756713867
1704422134.223202,93762,34.357826232910156
1704422660.759252,94063,32.20722961425781
1704423238.681068,94344,30.493196487426758
1704423789.536512,94656,32.60395050048828
1704424316.259668,94958,33.03445053100586
1704424826.34107,95247,33.636749267578125
1704425361.206024,95528,30.639179229736328
1704425897.095105,95825,31.176921844482422
1704426398.011864,96123,33.38921356201172
1704427005.219175,96400,29.9024600982666
1704427574.285838,96710,33.242435455322266
1704428116.42328,97009,33.414146423339844
1704428699.55429,97306,33.401206970214844
1704429225.201724,97617,31.520278930664062
1704429741.714782,97904,33.563175201416016
1704430280.016023,98186,32.51124572753906
1704430785.624233,98478,32.91229248046875
1704431325.897175,98755,31.36990737915039
1704431858.302151,99050,32.83958053588867
1704432374.252871,99341,30.693212509155273
1704432900.0065,99628,30.870866775512695
1704433422.398822,99920,32.74700164794922
1704433942.169536,100209,32.30626678466797
1704434468.493308,100497,31.979097366333008
1704434994.175458,100789,34.37894058227539
1704435515.719027,101080,33.408809661865234
1704436010.344024,101368,32.75611877441406
1704436545.026634,101643,32.27543258666992
1704437085.6675,101940,31.806621551513672
1704437617.304833,102234,31.806066513061523
1704438145.3142,102520,32.240623474121094
1704438743.259679,102801,30.411293029785156
1704439322.003185,103105,31.69978904724121
1704439958.256839,103407,33.47126770019531
1704440503.04698,103699,31.724973678588867
1704441122.986083,103993,30.878293991088867
1704441811.248326,104308,32.174678802490234
1704442458.552983,104615,32.57329177856445
1704442997.385312,104919,33.306915283203125
1704443562.330672,105201,34.283870697021484
1704444170.134525,105500,33.359657287597656
1704444697.817811,105810,33.037418365478516
1704445309.190098,106095,33.83285140991211
1704445840.19211,106397,33.77437210083008
1704446457.149705,106684,31.891721725463867
1704447036.776587,106997,30.606609344482422
1704447542.74656,107292,33.10988998413086
1704448055.116941,107569,32.81586837768555
1704448572.837403,107853,33.144412994384766
1704449080.279256,108139,32.3568000793457
1704449576.948914,108421,32.38719940185547
1704450093.77061,108697,31.341514587402344
1704450575.290054,108985,33.06668472290039
1704451111.019356,109252,31.119230270385742
1704451637.470971,109548,32.80856704711914
1704452134.168395,109841,33.044822692871094
1704452693.403667,110115,32.517784118652344
1704453204.444884,110406,31.242938995361328
1704453711.159911,110677,32.016544342041016
1704454268.158822,110952,29.77657127380371
1704455092.259521,111252,31.969995498657227
1704455898.308872,111570,32.46604537963867
1704456481.712567,111882,32.24017333984375
1704456994.440756,112180,31.89870834350586
1704457505.442862,112457,32.533077239990234
1704458029.615599,112735,33.4616584777832
1704458560.721494,113021,31.507747650146484
1704459055.873144,113312,32.897315979003906
1704459560.743666,113583,33.6881103515625
1704460142.32062,113860,30.88238525390625
1704460648.344843,114178,33.91621780395508
1704461138.257213,114455,33.01049041748047
1704461675.839545,114727,31.99980354309082
1704462192.823541,115025,32.351966857910156
1704462719.471741,115313,32.017337799072266
1704463246.156289,115606,31.33881950378418
1704463775.596295,115901,31.479202270507812
1704464282.139884,116196,32.39878845214844
1704464796.139832,116479,31.661602020263672
1704465285.462308,116765,33.10362243652344
1704465825.78668,117037,31.99082374572754
1704466345.040452,117340,33.359657287597656
1704466836.253632,117630,32.51996612548828
1704467363.534093,117905,32.66408920288086
1704467891.235288,118199,32.336673736572266
1704468414.328543,118491,31.677152633666992
1704468911.230368,118782,31.1660099029541
1704469433.809272,119059,32.46384811401367
1704469953.509085,119352,33.314212799072266
1704470477.068568,119640,32.7636833190918
1704470991.077047,119931,32.937950134277344
1704471528.119196,120217,32.774784088134766
1704471993.376093,120517,32.697330474853516
1704472509.601224,120774,32.33964538574219
1704473046.283306,121060,31.831798553466797
1704473567.343554,121359,31.233192443847656
1704474102.342567,121649,32.47027587890625
1704474614.5619,121947,32.52593231201172
1704475087.919578,122231,32.006004333496094
1704475599.130922,122496,32.18015670776367
1704476117.071856,122781,32.6052360534668
1704476649.386166,123071,32.23020935058594
1704477189.206183,123370,33.5644645690918
1704477697.627816,123672,32.51674270629883
1704478205.541851,123955,32.48206329345703
1704478724.004688,124238,32.42758560180664
1704479221.65517,124528,33.13349151611328
1704479722.1229,124804,33.249298095703125
1704480244.926383,125083,32.86500549316406
1704480729.975513,125375,33.660335540771484
1704481226.703823,125645,33.10908126831055
1704481723.740571,125922,33.99679946899414
1704482242.218532,126199,32.9844970703125
1704482794.463934,126487,32.312801361083984
1704483319.273509,126792,33.014007568359375
1704483821.989968,127084,31.109447479248047
1704484375.183846,127365,32.29309844970703
1704484891.602343,127672,33.194984436035156
1704485414.881452,127960,33.39655685424805
1704485942.381856,128251,33.409271240234375
1704486445.315285,128547,32.39602279663086
1704486952.049968,128828,33.355918884277344
1704487474.692066,129110,32.85759353637695
1704488013.08213,129402,32.585105895996094
1704488536.556932,129703,34.28976058959961
1704489066.332995,129994,32.85336685180664
1704489573.904375,130289,33.158756256103516
1704490088.446214,130569,33.032066345214844
1704490621.140428,130857,30.540794372558594
1704491136.017876,131153,33.023475646972656
1704491660.220338,131440,32.24402618408203
1704492158.725151,131733,34.00603485107422
1704492660.532757,132011,33.163482666015625
1704493167.899845,132288,32.57240676879883
1704493700.009349,132572,33.85310363769531
1704494209.9045,132868,33.94935607910156
1704494721.417467,133154,33.536163330078125
1704495237.490692,133439,32.1888427734375
1704495812.402734,133725,33.27778625488281
1704496395.060046,134030,34.02986145019531
1704496930.228568,134332,34.07536697387695
1704497442.568821,134624,32.75790023803711
1704498034.925212,134905,33.29001998901367
1704498782.710785,135194,32.3520393371582
1704499377.408863,135521,34.735069274902344
1704499952.558658,135817,30.676183700561523
1704500537.195575,136122,33.20021057128906
1704501145.012907,136432,34.21928405761719
1704501870.994886,136739,33.059043884277344
1704502455.856562,137072,33.22590255737305
1704503098.64439,137373,33.3134880065918
1704503639.247712,137687,33.59197235107422
1704504214.547772,137979,34.11033630371094
1704504815.650649,138272,32.646705627441406
1704505360.98326,138579,33.380924224853516
1704505940.622028,138862,31.635526657104492
1704506471.475256,139161,33.63589859008789
1704506996.523044,139450,33.24700927734375
1704507515.709941,139739,33.196144104003906
1704508040.206865,140026,32.504180908203125
1704508559.983084,140315,33.552513122558594
1704509074.926054,140604,32.932430267333984
1704509592.870961,140891,32.5452766418457
1704510196.320509,141178,32.740291595458984
1704510772.682203,141486,33.76572799682617
1704511328.085993,141788,31.075759887695312
